id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
2694,50,RM,50.0,8600,Pave,no,4,Bnk,4,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,780.0,780.0,GasA,3,1,SBrkr,780,596,0,0.0,0.0,2,0,3,1,3,7,8,1,4,Detchd,1,1.0,198.0,3,3,0,0,0,0,0,0,0,0,no,no,0,6,2006,WD ,119500
920,50,RL,60.0,13680,Pave,no,4,HLS,4,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,CBlock,3,3,0,5,728.0,1,0.0,112.0,840.0,GasA,5,1,SBrkr,840,727,0,1.0,0.0,1,1,2,1,3,6,6,2,3,Detchd,1,2.0,440.0,3,3,2,0,21,150,0,0,0,0,GdPrv,no,0,2,2009,WD ,205000
1951,70,RL,60.0,10800,Pave,Grvl,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd_Sdng,HdBoard,no,0.0,3,4,CBlock,4,3,3,1,0.0,1,0.0,736.0,736.0,GasA,5,1,SBrkr,751,783,0,0.0,0.0,1,1,3,1,4,6,8,0,0,no,0,0.0,0.0,0,0,0,0,112,0,0,0,0,0,no,no,0,7,2007,WD ,148000
9,120,RL,39.0,5389,Pave,no,3,Lvl,4,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,no,0.0,4,3,PConc,4,3,0,6,1180.0,1,0.0,415.0,1595.0,GasA,5,1,SBrkr,1616,0,0,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,2,2.0,608.0,3,3,2,237,152,0,0,0,0,0,no,no,0,3,2010,WD ,236500
2848,50,RL,60.0,10890,Pave,no,4,Lvl,4,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,BrkTil,2,3,0,2,930.0,1,0.0,128.0,1058.0,GasA,3,1,SBrkr,1058,493,0,1.0,0.0,2,0,3,1,2,6,8,0,0,Detchd,1,1.0,240.0,2,3,2,0,0,0,0,0,0,0,MnPrv,no,0,7,2006,WD ,137000
614,20,RL,68.0,9768,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,CBlock,3,3,0,3,100.0,5,247.0,613.0,960.0,GasA,4,1,SBrkr,960,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,2,1.0,330.0,3,3,2,0,70,0,0,0,0,0,MnPrv,no,0,2,2009,WD ,122000
1736,20,RL,73.0,8993,Pave,no,3,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1302.0,1302.0,GasA,5,1,SBrkr,1302,0,0,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,3,2.0,436.0,3,3,2,0,22,0,0,0,0,0,no,no,0,8,2007,New,176485
2686,30,RL,50.0,11672,Pave,Pave,2,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,816.0,816.0,GasA,3,1,FuseA,816,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1,1.0,210.0,2,2,0,168,0,112,0,0,0,0,no,no,0,7,2006,WD ,109000
2257,120,RM,0.0,9763,Pave,no,3,Lvl,4,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd_Sdng,Wd_Sdng,BrkFace,239.0,4,3,PConc,4,3,0,6,1102.0,5,72.0,328.0,1502.0,GasA,5,1,SBrkr,1502,0,0,1.0,0.0,1,1,1,1,4,5,8,1,3,Attchd,3,1.0,286.0,3,3,2,0,0,0,0,0,0,0,no,no,0,9,2007,WD ,330000
1284,20,RM,56.0,9836,Pave,Grvl,4,Bnk,4,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,PConc,3,3,0,6,96.0,1,0.0,96.0,192.0,GasA,4,0,SBrkr,1133,0,0,1.0,0.0,1,0,3,1,3,7,8,0,0,Detchd,1,1.0,308.0,3,3,2,0,175,0,0,0,0,0,no,no,0,12,2008,WD ,143000
1765,60,RL,89.0,10557,Pave,no,3,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,4,3,PConc,5,3,2,6,672.0,1,0.0,736.0,1408.0,GasA,5,1,SBrkr,1671,1407,0,1.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,3,3.0,806.0,3,3,2,108,87,0,0,0,0,0,no,no,0,7,2007,WD ,410000
1811,60,RL,70.0,8462,Pave,no,3,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,4,4,PConc,4,4,0,6,814.0,1,0.0,114.0,928.0,GasA,5,1,SBrkr,936,785,0,0.0,1.0,2,1,3,1,4,7,8,0,0,Attchd,2,2.0,471.0,3,3,2,300,87,0,0,0,0,0,no,no,0,7,2007,WD ,201000
2603,50,RL,60.0,10818,Pave,Grvl,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,BrkTil,2,3,0,1,0.0,1,0.0,1077.0,1077.0,GasA,3,1,FuseA,981,779,0,0.0,0.0,1,1,4,1,3,7,8,1,3,Detchd,1,2.0,648.0,2,3,2,120,0,96,0,0,0,0,no,no,0,2,2006,COD,80000
2220,70,RL,61.0,7259,Pave,no,3,Lvl,4,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,CBlock,3,3,0,5,774.0,2,150.0,104.0,1028.0,GasA,5,1,SBrkr,1436,884,0,1.0,0.0,2,1,3,1,4,9,8,1,3,Detchd,1,1.0,180.0,3,3,2,224,0,0,0,0,0,0,MnPrv,no,0,7,2007,WD ,259500
2273,60,RL,0.0,11800,Pave,no,3,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,4,3,PConc,4,3,2,6,766.0,1,0.0,356.0,1122.0,GasA,5,1,SBrkr,1146,1340,0,1.0,0.0,3,1,5,1,4,10,8,1,4,BuiltIn,3,2.0,452.0,3,3,2,143,32,0,0,0,0,0,no,no,0,7,2007,WD ,279900
163,20,RL,75.0,7500,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,no,0.0,3,3,CBlock,3,3,0,2,340.0,3,906.0,0.0,1246.0,GasA,5,1,SBrkr,1246,0,0,1.0,0.0,1,1,3,1,4,6,8,0,0,Attchd,2,1.0,305.0,3,3,2,218,0,0,0,0,0,0,GdPrv,no,0,5,2010,WD ,154000
2116,50,RL,0.0,159000,Pave,no,2,Low,4,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd_Sdng,HdBoard,BrkCmn,472.0,4,3,CBlock,4,3,2,3,697.0,1,0.0,747.0,1444.0,GasA,4,1,SBrkr,1444,700,0,0.0,1.0,2,0,4,1,4,7,8,2,3,Attchd,3,2.0,389.0,3,3,2,0,98,0,0,0,0,0,no,Shed,500,6,2007,WD ,277000
2734,50,RL,62.0,6488,Pave,no,4,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd_Sdng,no,0.0,3,3,BrkTil,3,3,0,2,230.0,1,0.0,569.0,799.0,GasA,5,0,FuseA,799,351,0,0.0,0.0,1,0,3,1,3,6,5,2,3,BuiltIn,1,1.0,215.0,3,3,2,264,0,0,0,0,0,0,no,no,0,3,2006,WD ,128000
426,20,RL,110.0,14230,Pave,no,4,Lvl,4,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1566.0,1566.0,GasA,5,1,SBrkr,1600,0,0,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2,3.0,890.0,3,3,2,0,56,0,0,0,0,0,no,no,0,7,2009,WD ,256300
2216,50,RL,110.0,7810,Pave,no,3,HLS,4,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,no,0.0,3,4,BrkTil,3,4,0,6,189.0,1,0.0,741.0,930.0,GasA,5,1,SBrkr,1230,525,0,0.0,0.0,2,0,4,1,4,7,8,1,3,Detchd,1,1.0,231.0,2,3,2,0,40,0,0,0,0,0,no,no,0,11,2007,WD ,188000
2900,20,RL,85.0,14331,Pave,no,4,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,4,3,PConc,5,3,2,6,1274.0,1,0.0,526.0,1800.0,GasA,5,1,SBrkr,1800,0,0,1.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,3,3.0,765.0,3,3,2,270,78,0,0,0,0,0,no,no,0,5,2006,WD ,312500
97,160,FV,30.0,3182,Pave,Pave,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,no,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,600.0,600.0,GasA,5,1,SBrkr,600,600,0,0.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,no,no,0,6,2010,WD ,151000
1680,160,RM,24.0,1920,Pave,no,4,Lvl,4,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,3,3,CBlock,3,3,0,5,471.0,1,0.0,294.0,765.0,GasA,5,1,SBrkr,765,600,0,1.0,0.0,1,1,2,1,3,6,7,0,0,Detchd,1,2.0,440.0,3,3,2,240,36,0,0,0,0,0,no,no,0,8,2007,WD ,122500
1133,60,RL,68.0,10110,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,1,6,80.0,5,555.0,200.0,835.0,GasA,5,1,SBrkr,835,861,0,1.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2,2.0,542.0,3,3,2,143,66,0,0,0,0,0,no,no,0,7,2008,WD ,188000
2761,60,RL,91.0,10984,Pave,no,3,Lvl,4,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,945.0,945.0,GasA,5,1,SBrkr,945,864,0,0.0,0.0,2,1,3,1,4,8,8,0,0,Attchd,2,2.0,638.0,3,3,2,144,54,0,0,0,0,0,no,no,0,5,2006,New,209700
1642,20,RL,85.0,14082,Pave,no,3,HLS,4,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,4,3,PConc,5,4,2,6,1558.0,1,0.0,662.0,2220.0,GasA,5,1,SBrkr,2234,0,0,1.0,0.0,1,1,1,1,4,7,8,1,4,Attchd,2,2.0,724.0,3,3,2,390,80,0,0,0,0,0,no,no,0,1,2007,WD ,441929
1141,60,RL,50.0,8480,Pave,no,3,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,4,3,PConc,4,3,0,6,602.0,1,0.0,284.0,886.0,GasA,5,1,SBrkr,886,794,0,0.0,1.0,2,1,3,1,4,7,8,0,0,Attchd,2,2.0,474.0,3,3,2,144,96,0,0,0,0,0,no,no,0,10,2008,WD ,163000
2118,60,RL,0.0,12205,Pave,no,3,Low,4,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,3,2,2,2,568.0,1,0.0,264.0,832.0,GasA,4,1,SBrkr,976,1111,0,0.0,0.0,2,1,5,1,4,9,8,0,0,Attchd,3,2.0,444.0,3,3,2,133,168,0,0,0,0,0,no,no,0,7,2007,WD ,187500
870,20,RL,90.0,15750,Pave,no,4,Lvl,4,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,4,3,PConc,4,3,2,6,1246.0,1,0.0,216.0,1462.0,GasA,5,1,SBrkr,1513,0,0,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,3,2.0,521.0,3,3,2,135,34,0,0,0,0,0,no,no,0,6,2009,WD ,220000
1875,20,RL,70.0,8050,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,CBlock,3,3,0,5,474.0,4,38.0,437.0,949.0,GasA,3,1,SBrkr,1107,0,0,1.0,0.0,1,0,3,1,4,5,8,0,0,Attchd,2,1.0,308.0,3,3,2,88,64,0,0,0,0,0,no,no,0,3,2007,WD ,127000
155,20,RL,60.0,7200,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,5,1,SBrkr,827,0,0,0.0,0.0,1,0,2,1,3,5,5,1,1,Detchd,1,1.0,392.0,3,3,2,0,0,0,0,0,0,0,no,no,0,4,2010,WD ,107500
1318,75,RM,35.0,6300,Pave,Grvl,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd_Sdng,Wd_Shng,no,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,742.0,742.0,GasA,5,1,SBrkr,742,742,0,0.0,0.0,2,0,3,1,3,9,8,1,4,no,0,0.0,0.0,0,0,2,0,291,134,0,0,0,0,no,no,0,6,2008,WD ,128000
1285,30,RM,30.0,5232,Pave,Grvl,1,Bnk,4,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,BrkTil,2,3,0,1,0.0,1,0.0,680.0,680.0,GasA,4,0,FuseP,764,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1,2.0,504.0,3,3,0,0,0,0,0,0,0,0,no,no,0,6,2008,WD ,73000
2400,20,RL,72.0,11846,Pave,no,3,HLS,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,4,3,PConc,5,3,2,6,1567.0,1,0.0,225.0,1792.0,GasA,5,1,SBrkr,1792,0,0,1.0,0.0,2,0,2,1,5,6,8,1,4,Attchd,3,3.0,874.0,3,3,2,206,49,0,0,0,0,0,no,no,0,8,2006,WD ,374000
1068,60,RL,130.0,16900,Pave,no,4,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,4,3,PConc,5,3,1,6,1075.0,1,0.0,404.0,1479.0,GasA,5,1,SBrkr,1515,1134,0,1.0,0.0,2,1,4,1,4,10,8,1,3,Attchd,3,3.0,746.0,3,3,2,0,60,0,0,0,0,0,no,no,0,1,2008,WD ,421250
361,60,RL,0.0,9636,Pave,no,3,Lvl,4,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,808.0,808.0,GasA,4,1,SBrkr,808,785,0,0.0,0.0,2,1,3,1,3,7,8,1,3,BuiltIn,2,2.0,389.0,3,3,2,342,40,0,0,0,0,0,MnPrv,no,0,12,2009,WD ,178000
1493,85,RL,90.0,10012,Pave,no,4,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,no,0.0,3,3,CBlock,4,3,3,4,920.0,3,180.0,38.0,1138.0,GasA,3,1,SBrkr,1181,0,0,1.0,0.0,2,0,3,1,3,6,8,0,0,Detchd,2,2.0,588.0,3,3,2,0,0,180,0,0,0,0,MnPrv,no,0,4,2008,WD ,137500
1110,20,RL,91.0,14303,Pave,no,3,Lvl,4,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,4,3,PConc,4,3,2,6,1314.0,1,0.0,672.0,1986.0,GasA,5,1,SBrkr,1987,0,0,1.0,0.0,2,0,2,1,4,7,8,1,3,Attchd,3,2.0,691.0,3,3,2,262,36,0,0,0,0,0,no,no,0,8,2008,WD ,301500
911,70,RL,43.0,5707,Pave,no,4,Bnk,4,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,583.0,583.0,GasA,4,1,FuseF,647,595,0,0.0,0.0,1,1,3,1,3,6,8,1,4,Detchd,1,1.0,180.0,2,3,2,329,96,0,0,0,0,0,no,no,0,3,2009,WD ,105000
2535,20,RL,78.0,9360,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,3,5,760.0,1,0.0,216.0,976.0,GasA,3,1,SBrkr,976,0,0,1.0,0.0,1,0,2,1,4,4,8,1,2,Attchd,2,2.0,504.0,3,3,2,94,0,0,0,0,0,0,no,no,0,8,2006,WD ,157500
2030,50,RM,40.0,5680,Pave,Grvl,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,no,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,969.0,969.0,GasA,3,0,FuseA,969,245,0,0.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1,1.0,216.0,3,3,0,0,0,77,0,0,0,0,MnPrv,no,0,9,2007,WD ,117000
2634,20,RL,70.0,7000,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,CBlock,3,3,0,4,468.0,1,0.0,396.0,864.0,GasA,4,1,SBrkr,864,0,0,0.0,1.0,1,0,3,1,3,5,8,0,0,Attchd,1,1.0,336.0,3,3,2,0,0,0,0,0,0,0,GdWo,no,0,2,2006,WD ,105000
1530,50,RL,51.0,10480,Pave,no,4,Lvl,4,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,1064.0,1064.0,GasA,5,1,FuseA,1166,0,473,0.0,0.0,1,0,3,1,3,6,3,0,0,Detchd,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,no,no,0,3,2008,WD ,115000
435,20,RL,95.0,11578,Pave,no,4,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,5,3,PConc,5,3,0,1,0.0,1,0.0,1736.0,1736.0,GasA,5,1,SBrkr,1736,0,0,0.0,0.0,2,0,3,1,5,7,8,1,4,Attchd,2,3.0,834.0,3,3,2,319,90,0,0,0,0,0,no,no,0,7,2009,WD ,360000
812,90,RL,64.0,7018,Pave,no,4,Bnk,4,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,no,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1535,0,0,0.0,0.0,2,0,4,2,3,8,8,0,0,Attchd,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,no,no,0,6,2009,WD ,118858
1202,60,RL,0.0,9130,Pave,no,4,Lvl,4,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,0,6,400.0,3,64.0,336.0,800.0,GasA,4,1,SBrkr,800,832,0,0.0,1.0,1,1,4,1,4,7,8,0,0,Attchd,1,2.0,484.0,3,3,2,0,40,0,0,0,0,0,no,no,0,7,2008,WD ,173000
666,30,RL,60.0,10800,Pave,Grvl,4,Lvl,4,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,630.0,630.0,GasA,3,1,FuseA,725,0,0,0.0,0.0,1,1,1,1,3,4,8,0,0,Detchd,1,1.0,320.0,3,3,2,0,30,0,0,0,0,0,no,no,0,11,2009,WD ,78500
1751,60,RL,62.0,8244,Pave,no,3,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,840.0,840.0,GasA,5,1,SBrkr,840,880,0,0.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,3,2.0,440.0,3,3,2,100,48,0,0,0,0,0,no,no,0,5,2007,WD ,183500
705,20,RM,60.0,6000,Pave,Pave,4,Bnk,4,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,no,0.0,2,3,CBlock,2,3,0,1,0.0,1,0.0,936.0,936.0,GasA,3,0,SBrkr,936,0,0,0.0,0.0,1,0,2,1,3,4,6,0,0,Detchd,1,2.0,576.0,3,3,2,0,32,112,0,0,0,0,no,no,0,2,2009,WD ,93000
1744,120,RL,0.0,3621,Pave,no,4,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4,3,2,6,1084.0,1,0.0,322.0,1406.0,GasA,5,1,SBrkr,1589,0,0,1.0,0.0,2,0,2,1,4,7,8,1,3,Attchd,3,3.0,630.0,3,3,2,143,20,0,0,0,0,0,no,no,0,11,2007,WD ,226500
357,60,RL,59.0,7837,Pave,no,3,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,799.0,799.0,GasA,4,1,SBrkr,799,772,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2,2.0,380.0,3,3,2,0,40,0,0,0,0,0,no,no,0,5,2009,WD ,178000
2133,20,RL,72.0,10665,Pave,no,3,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4,3,PConc,4,3,3,6,1013.0,1,0.0,440.0,1453.0,GasA,5,1,SBrkr,1479,0,0,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2,2.0,558.0,3,3,2,144,29,0,0,0,0,0,no,no,0,6,2007,WD ,226000
989,60,RL,70.0,10457,Pave,no,3,Lvl,4,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,5,CBlock,3,3,2,4,496.0,2,288.0,0.0,784.0,GasA,5,1,SBrkr,784,848,0,0.0,0.0,1,1,4,1,3,7,8,1,3,Attchd,2,2.0,898.0,3,3,2,0,173,368,0,0,0,0,MnPrv,no,0,4,2009,WD ,173000
562,20,RL,60.0,8281,Pave,no,3,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,CBlock,3,3,0,3,553.0,4,311.0,0.0,864.0,GasA,4,1,SBrkr,864,0,0,0.0,0.0,1,0,3,1,3,5,8,1,1,Detchd,1,1.0,360.0,3,3,2,0,0,236,0,0,0,0,GdWo,no,0,12,2009,WD ,62383
1054,60,RL,67.0,14948,Pave,no,3,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,5,3,PConc,5,3,3,6,1330.0,1,0.0,122.0,1452.0,GasA,5,1,SBrkr,1476,1237,0,1.0,0.0,2,1,3,1,5,11,8,1,4,Attchd,3,3.0,858.0,3,3,2,126,66,0,0,0,0,0,no,no,0,11,2008,New,446261
2850,70,RL,43.0,7000,Pave,no,4,Lvl,4,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd_Sdng,Stucco,no,0.0,3,3,BrkTil,3,3,0,5,424.0,1,0.0,200.0,624.0,GasA,5,1,SBrkr,743,736,0,1.0,0.0,1,0,3,1,4,6,8,2,4,Detchd,1,1.0,312.0,3,3,2,530,0,56,0,0,0,0,MnPrv,no,0,5,2006,WD ,160000
